Logging to logs/ppo_cnn_7x7_4
---------------------------------
| rollout/           |          |
|    time_elapsed         | 11125      |
|    total_timesteps      | 15204352   |
| train/                  |            |
|    approx_kl            | 0.01569093 |
|    clip_fraction        | 0.0442     |
|    clip_range           | 0.131      |
|    entropy_loss         | -0.055     |
|    explained_variance   | 0.858      |
|    learning_rate        | 0.000425   |
|    loss                 | 0.0137     |
|    n_updates            | 924        |
|    policy_gradient_loss | -0.000173  |
|    value_loss           | 0.0451     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 359         |
|    ep_rew_mean          | 6.98        |
| time/                   |             |
|    fps                  | 1366        |
|    iterations           | 233         |
|    time_elapsed         | 11173       |
|    total_timesteps      | 15269888    |
| train/                  |             |
|    approx_kl            | 0.017607803 |
|    clip_fraction        | 0.0481      |
|    clip_range           | 0.131       |
|    entropy_loss         | -0.0527     |
|    explained_variance   | 0.859       |
|    learning_rate        | 0.000424    |
|    loss                 | 0.0153      |
|    n_updates            | 928         |
|    policy_gradient_loss | 0.000183    |
|    value_loss           | 0.0483      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 375         |
|    ep_rew_mean          | 7.17        |
| time/                   |             |
|    fps                  | 1366        |
|    iterations           | 234         |
|    time_elapsed         | 11221       |
|    total_timesteps      | 15335424    |
| train/                  |             |
|    approx_kl            | 0.007993448 |
|    clip_fraction        | 0.0403      |
|    clip_range           | 0.131       |
|    entropy_loss         | -0.0532     |
|    explained_variance   | 0.882       |
|    learning_rate        | 0.000424    |
|    loss                 | 0.0125      |
|    n_updates            | 932         |
|    policy_gradient_loss | -0.000377   |
|    value_loss           | 0.037       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 360         |
|    ep_rew_mean          | 7.18        |
| time/                   |             |
|    fps                  | 1366        |
|    iterations           | 235         |
|    time_elapsed         | 11269       |
|    total_timesteps      | 15400960    |
| train/                  |             |
|    approx_kl            | 0.010092529 |
|    clip_fraction        | 0.0365      |
|    clip_range           | 0.131       |
|    entropy_loss         | -0.0516     |
|    explained_variance   | 0.874       |
|    learning_rate        | 0.000424    |
|    loss                 | 0.015       |
|    n_updates            | 936         |
|    policy_gradient_loss | 0.000429    |
|    value_loss           | 0.0391      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 369         |
|    ep_rew_mean          | 7.67        |
| time/                   |             |
|    fps                  | 1366        |
|    iterations           | 236         |
|    time_elapsed         | 11316       |
|    total_timesteps      | 15466496    |
| train/                  |             |
|    approx_kl            | 0.019512048 |
|    clip_fraction        | 0.0484      |
|    clip_range           | 0.131       |
|    entropy_loss         | -0.055      |
|    explained_variance   | 0.881       |
|    learning_rate        | 0.000423    |
|    loss                 | 0.0178      |
|    n_updates            | 940         |
|    policy_gradient_loss | 0.000933    |
|    value_loss           | 0.0414      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 373         |
|    ep_rew_mean          | 7.2         |
| time/                   |             |
|    fps                  | 1366        |
|    iterations           | 237         |
|    time_elapsed         | 11366       |
|    total_timesteps      | 15532032    |
| train/                  |             |
|    approx_kl            | 0.021637961 |
|    clip_fraction        | 0.0454      |
|    clip_range           | 0.131       |
|    entropy_loss         | -0.0507     |
|    explained_variance   | 0.904       |
|    learning_rate        | 0.000423    |
|    loss                 | 0.0124      |
|    n_updates            | 944         |
|    policy_gradient_loss | 0.00311     |
|    value_loss           | 0.0341      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 366        |
|    ep_rew_mean          | 7.11       |
| time/                   |            |
|    fps                  | 1366       |
|    iterations           | 238        |
|    time_elapsed         | 11416      |
|    total_timesteps      | 15597568   |
| train/                  |            |
|    approx_kl            | 0.01882609 |
|    clip_fraction        | 0.0425     |
|    clip_range           | 0.131      |
|    entropy_loss         | -0.0513    |
|    explained_variance   | 0.867      |
|    learning_rate        | 0.000423   |
|    loss                 | 0.0189     |
|    n_updates            | 948        |
|    policy_gradient_loss | -0.00044   |
|    value_loss           | 0.0457     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 361         |
|    ep_rew_mean          | 7.26        |
| time/                   |             |
|    fps                  | 1365        |
|    iterations           | 239         |
|    time_elapsed         | 11467       |
|    total_timesteps      | 15663104    |
| train/                  |             |
|    approx_kl            | 0.018357487 |
|    clip_fraction        | 0.04        |
|    clip_range           | 0.131       |
|    entropy_loss         | -0.0476     |
|    explained_variance   | 0.88        |
|    learning_rate        | 0.000422    |
|    loss                 | 0.0147      |
|    n_updates            | 952         |
|    policy_gradient_loss | 0.000252    |
|    value_loss           | 0.0383      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 343         |
|    ep_rew_mean          | 6.77        |
| time/                   |             |
|    fps                  | 1365        |
|    iterations           | 240         |
|    time_elapsed         | 11520       |
|    total_timesteps      | 15728640    |
| train/                  |             |
|    approx_kl            | 0.007888202 |
|    clip_fraction        | 0.0319      |
|    clip_range           | 0.13        |
|    entropy_loss         | -0.0491     |
|    explained_variance   | 0.88        |
|    learning_rate        | 0.000422    |
|    loss                 | 0.0148      |
|    n_updates            | 956         |
|    policy_gradient_loss | -0.000627   |
|    value_loss           | 0.0376      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 377         |
|    ep_rew_mean          | 7.69        |
| time/                   |             |
|    fps                  | 1364        |
|    iterations           | 241         |
|    time_elapsed         | 11573       |
|    total_timesteps      | 15794176    |
| train/                  |             |
|    approx_kl            | 0.019747661 |
|    clip_fraction        | 0.0461      |
|    clip_range           | 0.13        |
|    entropy_loss         | -0.0467     |
|    explained_variance   | 0.877       |
|    learning_rate        | 0.000422    |
|    loss                 | 0.0174      |
|    n_updates            | 960         |
|    policy_gradient_loss | 0.000166    |
|    value_loss           | 0.0414      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 378        |
|    ep_rew_mean          | 7.29       |
| time/                   |            |
|    fps                  | 1364       |
|    iterations           | 242        |
|    time_elapsed         | 11627      |
|    total_timesteps      | 15859712   |
| train/                  |            |
|    approx_kl            | 0.00996613 |
|    clip_fraction        | 0.0384     |
|    clip_range           | 0.13       |
|    entropy_loss         | -0.045     |
|    explained_variance   | 0.891      |
|    learning_rate        | 0.000421   |
|    loss                 | 0.0136     |
|    n_updates            | 964        |
|    policy_gradient_loss | -5.82e-05  |
|    value_loss           | 0.0344     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 356         |
|    ep_rew_mean          | 6.91        |
| time/                   |             |
|    fps                  | 1363        |
|    iterations           | 243         |
|    time_elapsed         | 11680       |
|    total_timesteps      | 15925248    |
| train/                  |             |
|    approx_kl            | 0.014271893 |
|    clip_fraction        | 0.0417      |
|    clip_range           | 0.13        |
|    entropy_loss         | -0.0496     |
|    explained_variance   | 0.899       |
|    learning_rate        | 0.000421    |
|    loss                 | 0.0142      |
|    n_updates            | 968         |
|    policy_gradient_loss | 0.000184    |
|    value_loss           | 0.0313      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 366         |
|    ep_rew_mean          | 7.4         |
| time/                   |             |
|    fps                  | 1362        |
|    iterations           | 244         |
|    time_elapsed         | 11733       |
|    total_timesteps      | 15990784    |
| train/                  |             |
|    approx_kl            | 0.009981824 |
|    clip_fraction        | 0.0386      |
|    clip_range           | 0.13        |
|    entropy_loss         | -0.0491     |
|    explained_variance   | 0.877       |
|    learning_rate        | 0.000421    |
|    loss                 | 0.0136      |
|    n_updates            | 972         |
|    policy_gradient_loss | -0.000337   |
|    value_loss           | 0.0411      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 358          |
|    ep_rew_mean          | 7.25         |
| time/                   |              |
|    fps                  | 1362         |
|    iterations           | 245          |
|    time_elapsed         | 11787        |
|    total_timesteps      | 16056320     |
| train/                  |              |
|    approx_kl            | 0.0070184246 |
|    clip_fraction        | 0.0365       |
|    clip_range           | 0.13         |
|    entropy_loss         | -0.0507      |
|    explained_variance   | 0.898        |
|    learning_rate        | 0.00042      |
|    loss                 | 0.0153       |
|    n_updates            | 976          |
|    policy_gradient_loss | -0.000493    |
|    value_loss           | 0.0345       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 377         |
|    ep_rew_mean          | 6.97        |
| time/                   |             |
|    fps                  | 1361        |
|    iterations           | 246         |
|    time_elapsed         | 11837       |
|    total_timesteps      | 16121856    |
| train/                  |             |
|    approx_kl            | 0.015287833 |
|    clip_fraction        | 0.0418      |
|    clip_range           | 0.13        |
|    entropy_loss         | -0.0533     |
|    explained_variance   | 0.891       |
|    learning_rate        | 0.00042     |
|    loss                 | 0.0157      |
|    n_updates            | 980         |
|    policy_gradient_loss | -0.000334   |
|    value_loss           | 0.0367      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 360         |
|    ep_rew_mean          | 6.8         |
| time/                   |             |
|    fps                  | 1361        |
|    iterations           | 247         |
|    time_elapsed         | 11889       |
|    total_timesteps      | 16187392    |
| train/                  |             |
|    approx_kl            | 0.015878849 |
|    clip_fraction        | 0.05        |
|    clip_range           | 0.13        |
|    entropy_loss         | -0.0537     |
|    explained_variance   | 0.871       |
|    learning_rate        | 0.00042     |
|    loss                 | 0.0192      |
|    n_updates            | 984         |
|    policy_gradient_loss | 0.000631    |
|    value_loss           | 0.0441      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 383        |
|    ep_rew_mean          | 7.68       |
| time/                   |            |
|    fps                  | 1360       |
|    iterations           | 248        |
|    time_elapsed         | 11942      |
|    total_timesteps      | 16252928   |
| train/                  |            |
|    approx_kl            | 0.01217584 |
|    clip_fraction        | 0.0461     |
|    clip_range           | 0.13       |
|    entropy_loss         | -0.0563    |
|    explained_variance   | 0.871      |
|    learning_rate        | 0.000419   |
|    loss                 | 0.0167     |
|    n_updates            | 988        |
|    policy_gradient_loss | -0.000288  |
|    value_loss           | 0.0431     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 366         |
|    ep_rew_mean          | 7           |
| time/                   |             |
|    fps                  | 1360        |
|    iterations           | 249         |
|    time_elapsed         | 11994       |
|    total_timesteps      | 16318464    |
| train/                  |             |
|    approx_kl            | 0.009720833 |
|    clip_fraction        | 0.0429      |
|    clip_range           | 0.13        |
|    entropy_loss         | -0.0543     |
|    explained_variance   | 0.904       |
|    learning_rate        | 0.000419    |
|    loss                 | 0.0115      |
|    n_updates            | 992         |
|    policy_gradient_loss | -0.000144   |
|    value_loss           | 0.0294      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 369         |
|    ep_rew_mean          | 7.17        |
| time/                   |             |
|    fps                  | 1360        |
|    iterations           | 250         |
|    time_elapsed         | 12045       |
|    total_timesteps      | 16384000    |
| train/                  |             |
|    approx_kl            | 0.009011732 |
|    clip_fraction        | 0.0421      |
|    clip_range           | 0.13        |
|    entropy_loss         | -0.0556     |
|    explained_variance   | 0.871       |
|    learning_rate        | 0.000419    |
|    loss                 | 0.0139      |
|    n_updates            | 996         |
|    policy_gradient_loss | -0.000498   |
|    value_loss           | 0.0407      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 368         |
|    ep_rew_mean          | 7.35        |
| time/                   |             |
|    fps                  | 1359        |
|    iterations           | 251         |
|    time_elapsed         | 12098       |
|    total_timesteps      | 16449536    |
| train/                  |             |
|    approx_kl            | 0.009938893 |
|    clip_fraction        | 0.0399      |
|    clip_range           | 0.13        |
|    entropy_loss         | -0.0533     |
|    explained_variance   | 0.885       |
|    learning_rate        | 0.000418    |
|    loss                 | 0.0156      |
|    n_updates            | 1000        |
|    policy_gradient_loss | -0.000443   |
|    value_loss           | 0.0364      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 359         |
|    ep_rew_mean          | 7.29        |
| time/                   |             |
|    fps                  | 1359        |
|    iterations           | 252         |
|    time_elapsed         | 12150       |
|    total_timesteps      | 16515072    |
| train/                  |             |
|    approx_kl            | 0.012850612 |
|    clip_fraction        | 0.0464      |
|    clip_range           | 0.129       |
|    entropy_loss         | -0.0534     |
|    explained_variance   | 0.866       |
|    learning_rate        | 0.000418    |
|    loss                 | 0.0131      |
|    n_updates            | 1004        |
|    policy_gradient_loss | 0.000151    |
|    value_loss           | 0.041       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 371          |
|    ep_rew_mean          | 7.4          |
| time/                   |              |
|    fps                  | 1358         |
|    iterations           | 253          |
|    time_elapsed         | 12204        |
|    total_timesteps      | 16580608     |
| train/                  |              |
|    approx_kl            | 0.0095601035 |
|    clip_fraction        | 0.0391       |
|    clip_range           | 0.129        |
|    entropy_loss         | -0.0537      |
|    explained_variance   | 0.887        |
|    learning_rate        | 0.000418     |
|    loss                 | 0.0143       |
|    n_updates            | 1008         |
|    policy_gradient_loss | 0.000209     |
|    value_loss           | 0.0349       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 361         |
|    ep_rew_mean          | 6.87        |
| time/                   |             |
|    fps                  | 1357        |
|    iterations           | 254         |
|    time_elapsed         | 12258       |
|    total_timesteps      | 16646144    |
| train/                  |             |
|    approx_kl            | 0.019000921 |
|    clip_fraction        | 0.0507      |
|    clip_range           | 0.129       |
|    entropy_loss         | -0.0577     |
|    explained_variance   | 0.892       |
|    learning_rate        | 0.000418    |
|    loss                 | 0.0121      |
|    n_updates            | 1012        |
|    policy_gradient_loss | 0.0011      |
|    value_loss           | 0.0363      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 364        |
|    ep_rew_mean          | 7.22       |
| time/                   |            |
|    fps                  | 1357       |
|    iterations           | 255        |
|    time_elapsed         | 12311      |
|    total_timesteps      | 16711680   |
| train/                  |            |
|    approx_kl            | 0.00723713 |
|    clip_fraction        | 0.0375     |
|    clip_range           | 0.129      |
|    entropy_loss         | -0.0566    |
|    explained_variance   | 0.875      |
|    learning_rate        | 0.000417   |
|    loss                 | 0.0148     |
|    n_updates            | 1016       |
|    policy_gradient_loss | -0.000558  |
|    value_loss           | 0.0406     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 364         |
|    ep_rew_mean          | 7.55        |
| time/                   |             |
|    fps                  | 1356        |
|    iterations           | 256         |
|    time_elapsed         | 12366       |
|    total_timesteps      | 16777216    |
| train/                  |             |
|    approx_kl            | 0.005952705 |
|    clip_fraction        | 0.0342      |
|    clip_range           | 0.129       |
|    entropy_loss         | -0.0567     |
|    explained_variance   | 0.888       |
|    learning_rate        | 0.000417    |
|    loss                 | 0.0141      |
|    n_updates            | 1020        |
|    policy_gradient_loss | -0.000509   |
|    value_loss           | 0.035       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 357        |
|    ep_rew_mean          | 7.18       |
| time/                   |            |
|    fps                  | 1356       |
|    iterations           | 257        |
|    time_elapsed         | 12420      |
|    total_timesteps      | 16842752   |
| train/                  |            |
|    approx_kl            | 0.02335448 |
|    clip_fraction        | 0.0568     |
|    clip_range           | 0.129      |
|    entropy_loss         | -0.0533    |
|    explained_variance   | 0.907      |
|    learning_rate        | 0.000417   |
|    loss                 | 0.0137     |
|    n_updates            | 1024       |
|    policy_gradient_loss | 0.0015     |
|    value_loss           | 0.0336     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 368         |
|    ep_rew_mean          | 6.87        |
| time/                   |             |
|    fps                  | 1355        |
|    iterations           | 258         |
|    time_elapsed         | 12475       |
|    total_timesteps      | 16908288    |
| train/                  |             |
|    approx_kl            | 0.016763583 |
|    clip_fraction        | 0.0474      |
|    clip_range           | 0.129       |
|    entropy_loss         | -0.0542     |
|    explained_variance   | 0.894       |
|    learning_rate        | 0.000416    |
|    loss                 | 0.0134      |
|    n_updates            | 1028        |
|    policy_gradient_loss | 0.000184    |
|    value_loss           | 0.0355      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 352         |
|    ep_rew_mean          | 7.1         |
| time/                   |             |
|    fps                  | 1354        |
|    iterations           | 259         |
|    time_elapsed         | 12530       |
|    total_timesteps      | 16973824    |
| train/                  |             |
|    approx_kl            | 0.013569964 |
|    clip_fraction        | 0.0454      |
|    clip_range           | 0.129       |
|    entropy_loss         | -0.053      |
|    explained_variance   | 0.872       |
|    learning_rate        | 0.000416    |
|    loss                 | 0.0171      |
|    n_updates            | 1032        |
|    policy_gradient_loss | -8.51e-06   |
|    value_loss           | 0.0444      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 358         |
|    ep_rew_mean          | 7.32        |
| time/                   |             |
|    fps                  | 1353        |
|    iterations           | 260         |
|    time_elapsed         | 12585       |
|    total_timesteps      | 17039360    |
| train/                  |             |
|    approx_kl            | 0.013186777 |
|    clip_fraction        | 0.0349      |
|    clip_range           | 0.129       |
|    entropy_loss         | -0.0531     |
|    explained_variance   | 0.894       |
|    learning_rate        | 0.000416    |
|    loss                 | 0.0185      |
|    n_updates            | 1036        |
|    policy_gradient_loss | -0.000621   |
|    value_loss           | 0.0377      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 366         |
|    ep_rew_mean          | 7.12        |
| time/                   |             |
|    fps                  | 1352        |
|    iterations           | 261         |
|    time_elapsed         | 12643       |
|    total_timesteps      | 17104896    |
| train/                  |             |
|    approx_kl            | 0.010436417 |
|    clip_fraction        | 0.0415      |
|    clip_range           | 0.129       |
|    entropy_loss         | -0.0533     |
|    explained_variance   | 0.894       |
|    learning_rate        | 0.000415    |
|    loss                 | 0.0118      |
|    n_updates            | 1040        |
|    policy_gradient_loss | -0.00019    |
|    value_loss           | 0.0343      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 357          |
|    ep_rew_mean          | 6.89         |
| time/                   |              |
|    fps                  | 1351         |
|    iterations           | 262          |
|    time_elapsed         | 12703        |
|    total_timesteps      | 17170432     |
| train/                  |              |
|    approx_kl            | 0.0061860094 |
|    clip_fraction        | 0.0335       |
|    clip_range           | 0.129        |
|    entropy_loss         | -0.0508      |
|    explained_variance   | 0.889        |
|    learning_rate        | 0.000415     |
|    loss                 | 0.0146       |
|    n_updates            | 1044         |
|    policy_gradient_loss | -0.000417    |
|    value_loss           | 0.0375       |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 365        |
|    ep_rew_mean          | 7.57       |
| time/                   |            |
|    fps                  | 1350       |
|    iterations           | 263        |
|    time_elapsed         | 12762      |
|    total_timesteps      | 17235968   |
| train/                  |            |
|    approx_kl            | 0.01568913 |
|    clip_fraction        | 0.0434     |
|    clip_range           | 0.129      |
|    entropy_loss         | -0.0519    |
|    explained_variance   | 0.877      |
|    learning_rate        | 0.000415   |
|    loss                 | 0.0175     |
|    n_updates            | 1048       |
|    policy_gradient_loss | -0.000471  |
|    value_loss           | 0.0434     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 361         |
|    ep_rew_mean          | 7.33        |
| time/                   |             |
|    fps                  | 1349        |
|    iterations           | 264         |
|    time_elapsed         | 12821       |
|    total_timesteps      | 17301504    |
| train/                  |             |
|    approx_kl            | 0.016880725 |
|    clip_fraction        | 0.0455      |
|    clip_range           | 0.128       |
|    entropy_loss         | -0.049      |
|    explained_variance   | 0.894       |
|    learning_rate        | 0.000414    |
|    loss                 | 0.0149      |
|    n_updates            | 1052        |
|    policy_gradient_loss | 0.00057     |
|    value_loss           | 0.0327      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 376         |
|    ep_rew_mean          | 7.43        |
| time/                   |             |
|    fps                  | 1348        |
|    iterations           | 265         |
|    time_elapsed         | 12881       |
|    total_timesteps      | 17367040    |
| train/                  |             |
|    approx_kl            | 0.012564065 |
|    clip_fraction        | 0.0414      |
|    clip_range           | 0.128       |
|    entropy_loss         | -0.0484     |
|    explained_variance   | 0.901       |
|    learning_rate        | 0.000414    |
|    loss                 | 0.0117      |
|    n_updates            | 1056        |
|    policy_gradient_loss | 0.000137    |
|    value_loss           | 0.034       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 374         |
|    ep_rew_mean          | 7.31        |
| time/                   |             |
|    fps                  | 1346        |
|    iterations           | 266         |
|    time_elapsed         | 12941       |
|    total_timesteps      | 17432576    |
| train/                  |             |
|    approx_kl            | 0.014229068 |
|    clip_fraction        | 0.0406      |
|    clip_range           | 0.128       |
|    entropy_loss         | -0.048      |
|    explained_variance   | 0.905       |
|    learning_rate        | 0.000414    |
|    loss                 | 0.0136      |
|    n_updates            | 1060        |
|    policy_gradient_loss | -2.06e-05   |
|    value_loss           | 0.0307      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 359         |
|    ep_rew_mean          | 6.81        |
| time/                   |             |
|    fps                  | 1345        |
|    iterations           | 267         |
|    time_elapsed         | 13001       |
|    total_timesteps      | 17498112    |
| train/                  |             |
|    approx_kl            | 0.008245468 |
|    clip_fraction        | 0.0352      |
|    clip_range           | 0.128       |
|    entropy_loss         | -0.0499     |
|    explained_variance   | 0.901       |
|    learning_rate        | 0.000413    |
|    loss                 | 0.00988     |
|    n_updates            | 1064        |
|    policy_gradient_loss | -0.000355   |
|    value_loss           | 0.0328      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 373         |
|    ep_rew_mean          | 7.25        |
| time/                   |             |
|    fps                  | 1344        |
|    iterations           | 268         |
|    time_elapsed         | 13061       |
|    total_timesteps      | 17563648    |
| train/                  |             |
|    approx_kl            | 0.013650537 |
|    clip_fraction        | 0.0469      |
|    clip_range           | 0.128       |
|    entropy_loss         | -0.0515     |
|    explained_variance   | 0.853       |
|    learning_rate        | 0.000413    |
|    loss                 | 0.0176      |
|    n_updates            | 1068        |
|    policy_gradient_loss | -0.000259   |
|    value_loss           | 0.0478      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 352         |
|    ep_rew_mean          | 6.94        |
| time/                   |             |
|    fps                  | 1343        |
|    iterations           | 269         |
|    time_elapsed         | 13121       |
|    total_timesteps      | 17629184    |
| train/                  |             |
|    approx_kl            | 0.009367417 |
|    clip_fraction        | 0.0395      |
|    clip_range           | 0.128       |
|    entropy_loss         | -0.0509     |
|    explained_variance   | 0.887       |
|    learning_rate        | 0.000413    |
|    loss                 | 0.0167      |
|    n_updates            | 1072        |
|    policy_gradient_loss | -6.5e-05    |
|    value_loss           | 0.0396      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 355        |
|    ep_rew_mean          | 6.73       |
| time/                   |            |
|    fps                  | 1342       |
|    iterations           | 270        |
|    time_elapsed         | 13181      |
|    total_timesteps      | 17694720   |
| train/                  |            |
|    approx_kl            | 0.01031447 |
|    clip_fraction        | 0.0402     |
|    clip_range           | 0.128      |
|    entropy_loss         | -0.0514    |
|    explained_variance   | 0.899      |
|    learning_rate        | 0.000412   |
|    loss                 | 0.0111     |
|    n_updates            | 1076       |
|    policy_gradient_loss | -0.000578  |
|    value_loss           | 0.0338     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 355         |
|    ep_rew_mean          | 6.71        |
| time/                   |             |
|    fps                  | 1341        |
|    iterations           | 271         |
|    time_elapsed         | 13238       |
|    total_timesteps      | 17760256    |
| train/                  |             |
|    approx_kl            | 0.013848187 |
|    clip_fraction        | 0.0393      |
|    clip_range           | 0.128       |
|    entropy_loss         | -0.0469     |
|    explained_variance   | 0.875       |
|    learning_rate        | 0.000412    |
|    loss                 | 0.0217      |
|    n_updates            | 1080        |
|    policy_gradient_loss | 0.000171    |
|    value_loss           | 0.0424      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 359         |
|    ep_rew_mean          | 6.99        |
| time/                   |             |
|    fps                  | 1341        |
|    iterations           | 272         |
|    time_elapsed         | 13291       |
|    total_timesteps      | 17825792    |
| train/                  |             |
|    approx_kl            | 0.019197814 |
|    clip_fraction        | 0.0472      |
|    clip_range           | 0.128       |
|    entropy_loss         | -0.0491     |
|    explained_variance   | 0.861       |
|    learning_rate        | 0.000412    |
|    loss                 | 0.0203      |
|    n_updates            | 1084        |
|    policy_gradient_loss | 8.52e-05    |
|    value_loss           | 0.0476      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 360         |
|    ep_rew_mean          | 7.18        |
| time/                   |             |
|    fps                  | 1341        |
|    iterations           | 273         |
|    time_elapsed         | 13341       |
|    total_timesteps      | 17891328    |
| train/                  |             |
|    approx_kl            | 0.008431972 |
|    clip_fraction        | 0.0345      |
|    clip_range           | 0.128       |
|    entropy_loss         | -0.0498     |
|    explained_variance   | 0.87        |
|    learning_rate        | 0.000411    |
|    loss                 | 0.0166      |
|    n_updates            | 1088        |
|    policy_gradient_loss | -0.000737   |
|    value_loss           | 0.0441      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 357         |
|    ep_rew_mean          | 6.62        |
| time/                   |             |
|    fps                  | 1340        |
|    iterations           | 274         |
|    time_elapsed         | 13391       |
|    total_timesteps      | 17956864    |
| train/                  |             |
|    approx_kl            | 0.010033537 |
|    clip_fraction        | 0.0383      |
|    clip_range           | 0.128       |
|    entropy_loss         | -0.0514     |
|    explained_variance   | 0.894       |
|    learning_rate        | 0.000411    |
|    loss                 | 0.0145      |
|    n_updates            | 1092        |
|    policy_gradient_loss | -0.000416   |
|    value_loss           | 0.0349      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 363         |
|    ep_rew_mean          | 7.43        |
| time/                   |             |
|    fps                  | 1340        |
|    iterations           | 275         |
|    time_elapsed         | 13442       |
|    total_timesteps      | 18022400    |
| train/                  |             |
|    approx_kl            | 0.027206704 |
|    clip_fraction        | 0.0471      |
|    clip_range           | 0.128       |
|    entropy_loss         | -0.0494     |
|    explained_variance   | 0.867       |
|    learning_rate        | 0.000411    |
|    loss                 | 0.0134      |
|    n_updates            | 1096        |
|    policy_gradient_loss | -0.000337   |
|    value_loss           | 0.0425      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 371         |
|    ep_rew_mean          | 7.45        |
| time/                   |             |
|    fps                  | 1340        |
|    iterations           | 276         |
|    time_elapsed         | 13496       |
|    total_timesteps      | 18087936    |
| train/                  |             |
|    approx_kl            | 0.011305692 |
|    clip_fraction        | 0.0395      |
|    clip_range           | 0.127       |
|    entropy_loss         | -0.0476     |
|    explained_variance   | 0.875       |
|    learning_rate        | 0.00041     |
|    loss                 | 0.0144      |
|    n_updates            | 1100        |
|    policy_gradient_loss | -0.000211   |
|    value_loss           | 0.0401      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 364         |
|    ep_rew_mean          | 7.25        |
| time/                   |             |
|    fps                  | 1339        |
|    iterations           | 277         |
|    time_elapsed         | 13548       |
|    total_timesteps      | 18153472    |
| train/                  |             |
|    approx_kl            | 0.019312691 |
|    clip_fraction        | 0.0457      |
|    clip_range           | 0.127       |
|    entropy_loss         | -0.0495     |
|    explained_variance   | 0.891       |
|    learning_rate        | 0.00041     |
|    loss                 | 0.0108      |
|    n_updates            | 1104        |
|    policy_gradient_loss | 0.000144    |
|    value_loss           | 0.0354      |
-----------------------------------------
-----------------------------------------
