Logging to logs/PPO_7
---------------------------------
| rollout/           |          |
|    clip_range           | 0.135       |
|    entropy_loss         | -0.0559     |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.00044     |
|    loss                 | 0.00408     |
|    n_updates            | 368         |
|    policy_gradient_loss | -6.06e-05   |
|    value_loss           | 0.014       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 144         |
|    ep_rew_mean          | 4.9         |
| time/                   |             |
|    fps                  | 1663        |
|    iterations           | 94          |
|    time_elapsed         | 7406        |
|    total_timesteps      | 12320768    |
| train/                  |             |
|    approx_kl            | 0.017956052 |
|    clip_fraction        | 0.0483      |
|    clip_range           | 0.135       |
|    entropy_loss         | -0.0555     |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.000439    |
|    loss                 | 0.00582     |
|    n_updates            | 372         |
|    policy_gradient_loss | -0.000112   |
|    value_loss           | 0.0142      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 147         |
|    ep_rew_mean          | 4.92        |
| time/                   |             |
|    fps                  | 1663        |
|    iterations           | 95          |
|    time_elapsed         | 7485        |
|    total_timesteps      | 12451840    |
| train/                  |             |
|    approx_kl            | 0.019197352 |
|    clip_fraction        | 0.0511      |
|    clip_range           | 0.135       |
|    entropy_loss         | -0.0586     |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.000439    |
|    loss                 | 0.00182     |
|    n_updates            | 376         |
|    policy_gradient_loss | -0.000498   |
|    value_loss           | 0.014       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 144         |
|    ep_rew_mean          | 5.11        |
| time/                   |             |
|    fps                  | 1663        |
|    iterations           | 96          |
|    time_elapsed         | 7566        |
|    total_timesteps      | 12582912    |
| train/                  |             |
|    approx_kl            | 0.015116425 |
|    clip_fraction        | 0.0473      |
|    clip_range           | 0.134       |
|    entropy_loss         | -0.0579     |
|    explained_variance   | 0.965       |
|    learning_rate        | 0.000438    |
|    loss                 | 0.00373     |
|    n_updates            | 380         |
|    policy_gradient_loss | -0.000411   |
|    value_loss           | 0.0147      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 147         |
|    ep_rew_mean          | 5.29        |
| time/                   |             |
|    fps                  | 1662        |
|    iterations           | 97          |
|    time_elapsed         | 7648        |
|    total_timesteps      | 12713984    |
| train/                  |             |
|    approx_kl            | 0.018324621 |
|    clip_fraction        | 0.0519      |
|    clip_range           | 0.134       |
|    entropy_loss         | -0.0573     |
|    explained_variance   | 0.967       |
|    learning_rate        | 0.000437    |
|    loss                 | 0.0042      |
|    n_updates            | 384         |
|    policy_gradient_loss | 0.000883    |
|    value_loss           | 0.014       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 140         |
|    ep_rew_mean          | 4.94        |
| time/                   |             |
|    fps                  | 1662        |
|    iterations           | 98          |
|    time_elapsed         | 7726        |
|    total_timesteps      | 12845056    |
| train/                  |             |
|    approx_kl            | 0.013083121 |
|    clip_fraction        | 0.0441      |
|    clip_range           | 0.134       |
|    entropy_loss         | -0.0558     |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.000437    |
|    loss                 | 0.00245     |
|    n_updates            | 388         |
|    policy_gradient_loss | -0.000948   |
|    value_loss           | 0.0137      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 144         |
|    ep_rew_mean          | 5.21        |
| time/                   |             |
|    fps                  | 1661        |
|    iterations           | 99          |
|    time_elapsed         | 7809        |
|    total_timesteps      | 12976128    |
| train/                  |             |
|    approx_kl            | 0.014963882 |
|    clip_fraction        | 0.0464      |
|    clip_range           | 0.134       |
|    entropy_loss         | -0.056      |
|    explained_variance   | 0.963       |
|    learning_rate        | 0.000436    |
|    loss                 | 0.00334     |
|    n_updates            | 392         |
|    policy_gradient_loss | -0.000776   |
|    value_loss           | 0.015       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 147         |
|    ep_rew_mean          | 5.16        |
| time/                   |             |
|    fps                  | 1660        |
|    iterations           | 100         |
|    time_elapsed         | 7891        |
|    total_timesteps      | 13107200    |
| train/                  |             |
|    approx_kl            | 0.015283393 |
|    clip_fraction        | 0.0436      |
|    clip_range           | 0.134       |
|    entropy_loss         | -0.054      |
|    explained_variance   | 0.965       |
|    learning_rate        | 0.000435    |
|    loss                 | 0.00359     |
|    n_updates            | 396         |
|    policy_gradient_loss | -0.000391   |
|    value_loss           | 0.014       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 143        |
|    ep_rew_mean          | 4.97       |
| time/                   |            |
|    fps                  | 1660       |
|    iterations           | 101        |
|    time_elapsed         | 7972       |
|    total_timesteps      | 13238272   |
| train/                  |            |
|    approx_kl            | 0.02061867 |
|    clip_fraction        | 0.0492     |
|    clip_range           | 0.134      |
|    entropy_loss         | -0.0532    |
|    explained_variance   | 0.966      |
|    learning_rate        | 0.000435   |
|    loss                 | 0.00251    |
|    n_updates            | 400        |
|    policy_gradient_loss | -0.000139  |
|    value_loss           | 0.0143     |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 145       |
|    ep_rew_mean          | 4.97      |
| time/                   |           |
|    fps                  | 1659      |
|    iterations           | 102       |
|    time_elapsed         | 8055      |
|    total_timesteps      | 13369344  |
| train/                  |           |
|    approx_kl            | 0.0212489 |
|    clip_fraction        | 0.0503    |
|    clip_range           | 0.133     |
|    entropy_loss         | -0.0554   |
|    explained_variance   | 0.967     |
|    learning_rate        | 0.000434  |
|    loss                 | 0.00257   |
|    n_updates            | 404       |
|    policy_gradient_loss | -4.36e-05 |
|    value_loss           | 0.014     |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | 5.15        |
| time/                   |             |
|    fps                  | 1659        |
|    iterations           | 103         |
|    time_elapsed         | 8134        |
|    total_timesteps      | 13500416    |
| train/                  |             |
|    approx_kl            | 0.013914431 |
|    clip_fraction        | 0.0455      |
|    clip_range           | 0.133       |
|    entropy_loss         | -0.0574     |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.000433    |
|    loss                 | 0.00333     |
|    n_updates            | 408         |
|    policy_gradient_loss | -0.000841   |
|    value_loss           | 0.0129      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 143         |
|    ep_rew_mean          | 5           |
| time/                   |             |
|    fps                  | 1659        |
|    iterations           | 104         |
|    time_elapsed         | 8214        |
|    total_timesteps      | 13631488    |
| train/                  |             |
|    approx_kl            | 0.015699418 |
|    clip_fraction        | 0.0465      |
|    clip_range           | 0.133       |
|    entropy_loss         | -0.0561     |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.000433    |
|    loss                 | 0.0037      |
|    n_updates            | 412         |
|    policy_gradient_loss | -0.00045    |
|    value_loss           | 0.0142      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | 5.38        |
| time/                   |             |
|    fps                  | 1659        |
|    iterations           | 105         |
|    time_elapsed         | 8294        |
|    total_timesteps      | 13762560    |
| train/                  |             |
|    approx_kl            | 0.014682402 |
|    clip_fraction        | 0.0472      |
|    clip_range           | 0.133       |
|    entropy_loss         | -0.0567     |
|    explained_variance   | 0.967       |
|    learning_rate        | 0.000432    |
|    loss                 | 0.00381     |
|    n_updates            | 416         |
|    policy_gradient_loss | 6.61e-05    |
|    value_loss           | 0.014       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 144         |
|    ep_rew_mean          | 5.01        |
| time/                   |             |
|    fps                  | 1659        |
|    iterations           | 106         |
|    time_elapsed         | 8373        |
|    total_timesteps      | 13893632    |
| train/                  |             |
|    approx_kl            | 0.012653733 |
|    clip_fraction        | 0.0442      |
|    clip_range           | 0.133       |
|    entropy_loss         | -0.058      |
|    explained_variance   | 0.965       |
|    learning_rate        | 0.000432    |
|    loss                 | 0.0017      |
|    n_updates            | 420         |
|    policy_gradient_loss | -0.000665   |
|    value_loss           | 0.0141      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 143         |
|    ep_rew_mean          | 5.22        |
| time/                   |             |
|    fps                  | 1659        |
|    iterations           | 107         |
|    time_elapsed         | 8452        |
|    total_timesteps      | 14024704    |
| train/                  |             |
|    approx_kl            | 0.019381126 |
|    clip_fraction        | 0.054       |
|    clip_range           | 0.133       |
|    entropy_loss         | -0.0576     |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.000431    |
|    loss                 | 0.00375     |
|    n_updates            | 424         |
|    policy_gradient_loss | 0.00236     |
|    value_loss           | 0.0144      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | 5.37        |
| time/                   |             |
|    fps                  | 1658        |
|    iterations           | 108         |
|    time_elapsed         | 8533        |
|    total_timesteps      | 14155776    |
| train/                  |             |
|    approx_kl            | 0.012739848 |
|    clip_fraction        | 0.0452      |
|    clip_range           | 0.132       |
|    entropy_loss         | -0.0584     |
|    explained_variance   | 0.964       |
|    learning_rate        | 0.00043     |
|    loss                 | 0.0025      |
|    n_updates            | 428         |
|    policy_gradient_loss | -0.000986   |
|    value_loss           | 0.0149      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | 5.14        |
| time/                   |             |
|    fps                  | 1659        |
|    iterations           | 109         |
|    time_elapsed         | 8610        |
|    total_timesteps      | 14286848    |
| train/                  |             |
|    approx_kl            | 0.015465262 |
|    clip_fraction        | 0.0473      |
|    clip_range           | 0.132       |
|    entropy_loss         | -0.058      |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.00043     |
|    loss                 | 0.0035      |
|    n_updates            | 432         |
|    policy_gradient_loss | -0.000322   |
|    value_loss           | 0.0134      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 144         |
|    ep_rew_mean          | 5.18        |
| time/                   |             |
|    fps                  | 1659        |
|    iterations           | 110         |
|    time_elapsed         | 8686        |
|    total_timesteps      | 14417920    |
| train/                  |             |
|    approx_kl            | 0.020527918 |
|    clip_fraction        | 0.0509      |
|    clip_range           | 0.132       |
|    entropy_loss         | -0.0555     |
|    explained_variance   | 0.965       |
|    learning_rate        | 0.000429    |
|    loss                 | 0.00381     |
|    n_updates            | 436         |
|    policy_gradient_loss | -9.88e-05   |
|    value_loss           | 0.0149      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 145        |
|    ep_rew_mean          | 5.15       |
| time/                   |            |
|    fps                  | 1660       |
|    iterations           | 111        |
|    time_elapsed         | 8762       |
|    total_timesteps      | 14548992   |
| train/                  |            |
|    approx_kl            | 0.01593665 |
|    clip_fraction        | 0.0454     |
|    clip_range           | 0.132      |
|    entropy_loss         | -0.054     |
|    explained_variance   | 0.968      |
|    learning_rate        | 0.000428   |
|    loss                 | 0.00344    |
|    n_updates            | 440        |
|    policy_gradient_loss | -0.000551  |
|    value_loss           | 0.0136     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | 5.29        |
| time/                   |             |
|    fps                  | 1660        |
|    iterations           | 112         |
|    time_elapsed         | 8838        |
|    total_timesteps      | 14680064    |
| train/                  |             |
|    approx_kl            | 0.016520306 |
|    clip_fraction        | 0.0464      |
|    clip_range           | 0.132       |
|    entropy_loss         | -0.0535     |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.000428    |
|    loss                 | 0.00277     |
|    n_updates            | 444         |
|    policy_gradient_loss | 0.000205    |
|    value_loss           | 0.0133      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 143         |
|    ep_rew_mean          | 5.07        |
| time/                   |             |
|    fps                  | 1661        |
|    iterations           | 113         |
|    time_elapsed         | 8914        |
|    total_timesteps      | 14811136    |
| train/                  |             |
|    approx_kl            | 0.013126291 |
|    clip_fraction        | 0.0429      |
|    clip_range           | 0.132       |
|    entropy_loss         | -0.0534     |
|    explained_variance   | 0.967       |
|    learning_rate        | 0.000427    |
|    loss                 | 0.00326     |
|    n_updates            | 448         |
|    policy_gradient_loss | -0.000987   |
|    value_loss           | 0.0138      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 141         |
|    ep_rew_mean          | 4.9         |
| time/                   |             |
|    fps                  | 1662        |
|    iterations           | 114         |
|    time_elapsed         | 8990        |
|    total_timesteps      | 14942208    |
| train/                  |             |
|    approx_kl            | 0.012346538 |
|    clip_fraction        | 0.0435      |
|    clip_range           | 0.131       |
|    entropy_loss         | -0.0564     |
|    explained_variance   | 0.964       |
|    learning_rate        | 0.000426    |
|    loss                 | 0.00265     |
|    n_updates            | 452         |
|    policy_gradient_loss | -0.000869   |
|    value_loss           | 0.0145      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | 5.16        |
| time/                   |             |
|    fps                  | 1662        |
|    iterations           | 115         |
|    time_elapsed         | 9066        |
|    total_timesteps      | 15073280    |
| train/                  |             |
|    approx_kl            | 0.017187625 |
|    clip_fraction        | 0.0483      |
|    clip_range           | 0.131       |
|    entropy_loss         | -0.0561     |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.000426    |
|    loss                 | 0.0031      |
|    n_updates            | 456         |
|    policy_gradient_loss | -0.000162   |
|    value_loss           | 0.0144      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 144         |
|    ep_rew_mean          | 5.22        |
| time/                   |             |
|    fps                  | 1663        |
|    iterations           | 116         |
|    time_elapsed         | 9141        |
|    total_timesteps      | 15204352    |
| train/                  |             |
|    approx_kl            | 0.021542525 |
|    clip_fraction        | 0.0504      |
|    clip_range           | 0.131       |
|    entropy_loss         | -0.0557     |
|    explained_variance   | 0.965       |
|    learning_rate        | 0.000425    |
|    loss                 | 0.00327     |
|    n_updates            | 460         |
|    policy_gradient_loss | 0.000404    |
|    value_loss           | 0.0147      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 147         |
|    ep_rew_mean          | 5.3         |
| time/                   |             |
|    fps                  | 1663        |
|    iterations           | 117         |
|    time_elapsed         | 9217        |
|    total_timesteps      | 15335424    |
| train/                  |             |
|    approx_kl            | 0.019904537 |
|    clip_fraction        | 0.0515      |
|    clip_range           | 0.131       |
|    entropy_loss         | -0.0559     |
|    explained_variance   | 0.965       |
|    learning_rate        | 0.000424    |
|    loss                 | 0.00297     |
|    n_updates            | 464         |
|    policy_gradient_loss | 0.000935    |
|    value_loss           | 0.0149      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | 5.28        |
| time/                   |             |
|    fps                  | 1664        |
|    iterations           | 118         |
|    time_elapsed         | 9292        |
|    total_timesteps      | 15466496    |
| train/                  |             |
|    approx_kl            | 0.016913611 |
|    clip_fraction        | 0.046       |
|    clip_range           | 0.131       |
|    entropy_loss         | -0.051      |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.000424    |
|    loss                 | 0.00297     |
|    n_updates            | 468         |
|    policy_gradient_loss | -0.000168   |
|    value_loss           | 0.0138      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 144         |
|    ep_rew_mean          | 4.97        |
| time/                   |             |
|    fps                  | 1664        |
|    iterations           | 119         |
|    time_elapsed         | 9368        |
|    total_timesteps      | 15597568    |
| train/                  |             |
|    approx_kl            | 0.016183354 |
|    clip_fraction        | 0.0445      |
|    clip_range           | 0.131       |
|    entropy_loss         | -0.0508     |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.000423    |
|    loss                 | 0.00293     |
|    n_updates            | 472         |
|    policy_gradient_loss | -4.1e-05    |
|    value_loss           | 0.0141      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | 5.09        |
| time/                   |             |
|    fps                  | 1665        |
|    iterations           | 120         |
|    time_elapsed         | 9445        |
|    total_timesteps      | 15728640    |
| train/                  |             |
|    approx_kl            | 0.017788982 |
|    clip_fraction        | 0.048       |
|    clip_range           | 0.131       |
|    entropy_loss         | -0.0528     |
|    explained_variance   | 0.96        |
|    learning_rate        | 0.000422    |
|    loss                 | 0.00466     |
|    n_updates            | 476         |
|    policy_gradient_loss | 0.00045     |
|    value_loss           | 0.0164      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 146         |
|    ep_rew_mean          | 5.27        |
| time/                   |             |
|    fps                  | 1665        |
|    iterations           | 121         |
|    time_elapsed         | 9522        |
|    total_timesteps      | 15859712    |
| train/                  |             |
|    approx_kl            | 0.017740672 |
|    clip_fraction        | 0.0449      |
|    clip_range           | 0.13        |
|    entropy_loss         | -0.0502     |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.000422    |
|    loss                 | 0.00435     |
|    n_updates            | 480         |
|    policy_gradient_loss | -0.000231   |
|    value_loss           | 0.0132      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 147         |
|    ep_rew_mean          | 5.22        |
| time/                   |             |
|    fps                  | 1665        |
|    iterations           | 122         |
|    time_elapsed         | 9598        |
|    total_timesteps      | 15990784    |
| train/                  |             |
|    approx_kl            | 0.023168322 |
|    clip_fraction        | 0.0515      |
|    clip_range           | 0.13        |
|    entropy_loss         | -0.0533     |
|    explained_variance   | 0.967       |
|    learning_rate        | 0.000421    |
|    loss                 | 0.00554     |
|    n_updates            | 484         |
|    policy_gradient_loss | 0.00131     |
|    value_loss           | 0.0142      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 143        |
|    ep_rew_mean          | 5.16       |
| time/                   |            |
|    fps                  | 1666       |
|    iterations           | 123        |
|    time_elapsed         | 9675       |
|    total_timesteps      | 16121856   |
| train/                  |            |
|    approx_kl            | 0.01753309 |
|    clip_fraction        | 0.044      |
|    clip_range           | 0.13       |
|    entropy_loss         | -0.0525    |
|    explained_variance   | 0.971      |
|    learning_rate        | 0.00042    |
|    loss                 | 0.00325    |
|    n_updates            | 488        |
|    policy_gradient_loss | -0.000759  |
|    value_loss           | 0.0127     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | 5           |
| time/                   |             |
|    fps                  | 1666        |
|    iterations           | 124         |
|    time_elapsed         | 9751        |
|    total_timesteps      | 16252928    |
| train/                  |             |
|    approx_kl            | 0.013607524 |
|    clip_fraction        | 0.0427      |
|    clip_range           | 0.13        |
|    entropy_loss         | -0.0534     |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.00042     |
|    loss                 | 0.00327     |
|    n_updates            | 492         |
|    policy_gradient_loss | -0.000692   |
|    value_loss           | 0.0134      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 147         |
|    ep_rew_mean          | 5.34        |
| time/                   |             |
|    fps                  | 1667        |
|    iterations           | 125         |
|    time_elapsed         | 9827        |
|    total_timesteps      | 16384000    |
| train/                  |             |
|    approx_kl            | 0.017008709 |
|    clip_fraction        | 0.0463      |
|    clip_range           | 0.13        |
|    entropy_loss         | -0.0539     |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.000419    |
|    loss                 | 0.00367     |
|    n_updates            | 496         |
|    policy_gradient_loss | -0.000323   |
|    value_loss           | 0.0139      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 5.62        |
| time/                   |             |
|    fps                  | 1667        |
|    iterations           | 126         |
|    time_elapsed         | 9904        |
|    total_timesteps      | 16515072    |
| train/                  |             |
|    approx_kl            | 0.018759565 |
|    clip_fraction        | 0.0477      |
|    clip_range           | 0.13        |
|    entropy_loss         | -0.0542     |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.000418    |
|    loss                 | 0.00494     |
|    n_updates            | 500         |
|    policy_gradient_loss | -0.000265   |
|    value_loss           | 0.0133      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 151        |
|    ep_rew_mean          | 5.27       |
| time/                   |            |
|    fps                  | 1667       |
|    iterations           | 127        |
|    time_elapsed         | 9980       |
|    total_timesteps      | 16646144   |
| train/                  |            |
|    approx_kl            | 0.01753077 |
|    clip_fraction        | 0.0472     |
|    clip_range           | 0.129      |
|    entropy_loss         | -0.0535    |
|    explained_variance   | 0.972      |
|    learning_rate        | 0.000418   |
|    loss                 | 0.00282    |
|    n_updates            | 504        |
|    policy_gradient_loss | -0.000206  |
|    value_loss           | 0.0123     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 144        |
|    ep_rew_mean          | 5.17       |
| time/                   |            |
|    fps                  | 1668       |
|    iterations           | 128        |
|    time_elapsed         | 10056      |
|    total_timesteps      | 16777216   |
| train/                  |            |
|    approx_kl            | 0.01511471 |
|    clip_fraction        | 0.0465     |
|    clip_range           | 0.129      |
|    entropy_loss         | -0.0538    |
|    explained_variance   | 0.966      |
|    learning_rate        | 0.000417   |
|    loss                 | 0.00377    |
|    n_updates            | 508        |
|    policy_gradient_loss | -0.000435  |
|    value_loss           | 0.0142     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 146         |
|    ep_rew_mean          | 5.33        |
| time/                   |             |
|    fps                  | 1668        |
|    iterations           | 129         |
|    time_elapsed         | 10132       |
|    total_timesteps      | 16908288    |
| train/                  |             |
|    approx_kl            | 0.019683436 |
|    clip_fraction        | 0.047       |
|    clip_range           | 0.129       |
|    entropy_loss         | -0.0508     |
|    explained_variance   | 0.971       |
|    learning_rate        | 0.000417    |
|    loss                 | 0.00394     |
|    n_updates            | 512         |
|    policy_gradient_loss | 0.000338    |
|    value_loss           | 0.0127      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 153        |
|    ep_rew_mean          | 5.53       |
| time/                   |            |
|    fps                  | 1669       |
|    iterations           | 130        |
|    time_elapsed         | 10208      |
|    total_timesteps      | 17039360   |
| train/                  |            |
|    approx_kl            | 0.02058348 |
|    clip_fraction        | 0.0464     |
|    clip_range           | 0.129      |
|    entropy_loss         | -0.0518    |
|    explained_variance   | 0.967      |
|    learning_rate        | 0.000416   |
|    loss                 | 0.00557    |
|    n_updates            | 516        |
|    policy_gradient_loss | -0.000399  |
|    value_loss           | 0.0144     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | 5.26        |
| time/                   |             |
|    fps                  | 1669        |
|    iterations           | 131         |
|    time_elapsed         | 10283       |
|    total_timesteps      | 17170432    |
| train/                  |             |
|    approx_kl            | 0.014643101 |
|    clip_fraction        | 0.0449      |
|    clip_range           | 0.129       |
|    entropy_loss         | -0.0522     |
|    explained_variance   | 0.971       |
|    learning_rate        | 0.000415    |
|    loss                 | 0.00158     |
|    n_updates            | 520         |
|    policy_gradient_loss | 1.66e-05    |
|    value_loss           | 0.0126      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 141         |
|    ep_rew_mean          | 4.88        |
| time/                   |             |
|    fps                  | 1669        |
|    iterations           | 132         |
|    time_elapsed         | 10360       |
|    total_timesteps      | 17301504    |
| train/                  |             |
|    approx_kl            | 0.012999084 |
|    clip_fraction        | 0.04        |
|    clip_range           | 0.129       |
|    entropy_loss         | -0.0508     |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.000415    |
|    loss                 | 0.00309     |
|    n_updates            | 524         |
|    policy_gradient_loss | -0.000982   |
|    value_loss           | 0.0133      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 140         |
|    ep_rew_mean          | 4.86        |
| time/                   |             |
|    fps                  | 1670        |
|    iterations           | 133         |
|    time_elapsed         | 10435       |
|    total_timesteps      | 17432576    |
| train/                  |             |
|    approx_kl            | 0.019973906 |
|    clip_fraction        | 0.0475      |
|    clip_range           | 0.128       |
|    entropy_loss         | -0.05       |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.000414    |
|    loss                 | 0.00599     |
|    n_updates            | 528         |
|    policy_gradient_loss | 0.000627    |
|    value_loss           | 0.0142      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | 5.25       |
| time/                   |            |
|    fps                  | 1670       |
|    iterations           | 134        |
|    time_elapsed         | 10511      |
|    total_timesteps      | 17563648   |
| train/                  |            |
|    approx_kl            | 0.01760903 |
|    clip_fraction        | 0.0456     |
|    clip_range           | 0.128      |
|    entropy_loss         | -0.0493    |
|    explained_variance   | 0.965      |
|    learning_rate        | 0.000413   |
|    loss                 | 0.00417    |
|    n_updates            | 532        |
|    policy_gradient_loss | -0.000359  |
|    value_loss           | 0.0147     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | 5.21        |
| time/                   |             |
|    fps                  | 1671        |
|    iterations           | 135         |
|    time_elapsed         | 10587       |
|    total_timesteps      | 17694720    |
| train/                  |             |
|    approx_kl            | 0.016637899 |
|    clip_fraction        | 0.0429      |
|    clip_range           | 0.128       |
|    entropy_loss         | -0.0506     |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.000413    |
|    loss                 | 0.0023      |
|    n_updates            | 536         |
|    policy_gradient_loss | -0.000774   |
|    value_loss           | 0.0131      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 141        |
|    ep_rew_mean          | 5.02       |
| time/                   |            |
|    fps                  | 1671       |
|    iterations           | 136        |
|    time_elapsed         | 10663      |
|    total_timesteps      | 17825792   |
| train/                  |            |
|    approx_kl            | 0.01338236 |
|    clip_fraction        | 0.0395     |
|    clip_range           | 0.128      |
|    entropy_loss         | -0.0513    |
|    explained_variance   | 0.965      |
|    learning_rate        | 0.000412   |
|    loss                 | 0.00327    |
|    n_updates            | 540        |
|    policy_gradient_loss | -0.000918  |
|    value_loss           | 0.0141     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | 5.33        |
| time/                   |             |
|    fps                  | 1672        |
|    iterations           | 137         |
|    time_elapsed         | 10739       |
|    total_timesteps      | 17956864    |
| train/                  |             |
|    approx_kl            | 0.023057645 |
|    clip_fraction        | 0.0488      |
|    clip_range           | 0.128       |
|    entropy_loss         | -0.0539     |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.000411    |
|    loss                 | 0.00337     |
|    n_updates            | 544         |
|    policy_gradient_loss | -0.000497   |
|    value_loss           | 0.0137      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | 4.99        |
| time/                   |             |
|    fps                  | 1672        |
|    iterations           | 138         |
|    time_elapsed         | 10815       |
|    total_timesteps      | 18087936    |
| train/                  |             |
|    approx_kl            | 0.013612544 |
|    clip_fraction        | 0.0423      |
|    clip_range           | 0.128       |
|    entropy_loss         | -0.053      |
|    explained_variance   | 0.97        |
|    learning_rate        | 0.000411    |
|    loss                 | 0.00238     |
|    n_updates            | 548         |
|    policy_gradient_loss | -0.000862   |
|    value_loss           | 0.0131      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 143         |
|    ep_rew_mean          | 5.15        |
| time/                   |             |
|    fps                  | 1672        |
|    iterations           | 139         |
|    time_elapsed         | 10891       |
|    total_timesteps      | 18219008    |
| train/                  |             |
