Logging to logs/PPO_5
---------------------------------
| rollout/           |          |
|    n_updates            | 3772         |
|    policy_gradient_loss | -0.000341    |
|    value_loss           | 0.0539       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 172          |
|    ep_rew_mean          | 10.5         |
| time/                   |              |
|    fps                  | 17515        |
|    iterations           | 945          |
|    time_elapsed         | 3535         |
|    total_timesteps      | 61931520     |
| train/                  |              |
|    approx_kl            | 0.0002752285 |
|    clip_fraction        | 0.0191       |
|    clip_range           | 0.0727       |
|    entropy_loss         | -0.0698      |
|    explained_variance   | 0.905        |
|    learning_rate        | 9.69e-05     |
|    loss                 | 0.0194       |
|    n_updates            | 3776         |
|    policy_gradient_loss | -0.000287    |
|    value_loss           | 0.0485       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 171           |
|    ep_rew_mean          | 10.4          |
| time/                   |               |
|    fps                  | 17515         |
|    iterations           | 946           |
|    time_elapsed         | 3539          |
|    total_timesteps      | 61997056      |
| train/                  |               |
|    approx_kl            | 0.00028812737 |
|    clip_fraction        | 0.0199        |
|    clip_range           | 0.0726        |
|    entropy_loss         | -0.0694       |
|    explained_variance   | 0.898         |
|    learning_rate        | 9.67e-05      |
|    loss                 | 0.0341        |
|    n_updates            | 3780          |
|    policy_gradient_loss | -0.000375     |
|    value_loss           | 0.0517        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 175          |
|    ep_rew_mean          | 10.6         |
| time/                   |              |
|    fps                  | 17513        |
|    iterations           | 947          |
|    time_elapsed         | 3543         |
|    total_timesteps      | 62062592     |
| train/                  |              |
|    approx_kl            | 0.0002546913 |
|    clip_fraction        | 0.0186       |
|    clip_range           | 0.0725       |
|    entropy_loss         | -0.0679      |
|    explained_variance   | 0.908        |
|    learning_rate        | 9.66e-05     |
|    loss                 | 0.0254       |
|    n_updates            | 3784         |
|    policy_gradient_loss | -0.00034     |
|    value_loss           | 0.0463       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 174          |
|    ep_rew_mean          | 10.4         |
| time/                   |              |
|    fps                  | 17509        |
|    iterations           | 948          |
|    time_elapsed         | 3548         |
|    total_timesteps      | 62128128     |
| train/                  |              |
|    approx_kl            | 0.0002903493 |
|    clip_fraction        | 0.0187       |
|    clip_range           | 0.0724       |
|    entropy_loss         | -0.0694      |
|    explained_variance   | 0.909        |
|    learning_rate        | 9.64e-05     |
|    loss                 | 0.047        |
|    n_updates            | 3788         |
|    policy_gradient_loss | -0.000359    |
|    value_loss           | 0.0457       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 170           |
|    ep_rew_mean          | 10.4          |
| time/                   |               |
|    fps                  | 17507         |
|    iterations           | 949           |
|    time_elapsed         | 3552          |
|    total_timesteps      | 62193664      |
| train/                  |               |
|    approx_kl            | 0.00026796816 |
|    clip_fraction        | 0.0194        |
|    clip_range           | 0.0723        |
|    entropy_loss         | -0.0687       |
|    explained_variance   | 0.911         |
|    learning_rate        | 9.62e-05      |
|    loss                 | 0.0229        |
|    n_updates            | 3792          |
|    policy_gradient_loss | -0.000288     |
|    value_loss           | 0.0445        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 174           |
|    ep_rew_mean          | 10.9          |
| time/                   |               |
|    fps                  | 17506         |
|    iterations           | 950           |
|    time_elapsed         | 3556          |
|    total_timesteps      | 62259200      |
| train/                  |               |
|    approx_kl            | 0.00026089314 |
|    clip_fraction        | 0.019         |
|    clip_range           | 0.0723        |
|    entropy_loss         | -0.0681       |
|    explained_variance   | 0.902         |
|    learning_rate        | 9.61e-05      |
|    loss                 | 0.0182        |
|    n_updates            | 3796          |
|    policy_gradient_loss | -0.000411     |
|    value_loss           | 0.0501        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 179           |
|    ep_rew_mean          | 10.3          |
| time/                   |               |
|    fps                  | 17504         |
|    iterations           | 951           |
|    time_elapsed         | 3560          |
|    total_timesteps      | 62324736      |
| train/                  |               |
|    approx_kl            | 0.00024162525 |
|    clip_fraction        | 0.0171        |
|    clip_range           | 0.0722        |
|    entropy_loss         | -0.0677       |
|    explained_variance   | 0.917         |
|    learning_rate        | 9.59e-05      |
|    loss                 | 0.0188        |
|    n_updates            | 3800          |
|    policy_gradient_loss | -0.000335     |
|    value_loss           | 0.042         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 173           |
|    ep_rew_mean          | 10.5          |
| time/                   |               |
|    fps                  | 17503         |
|    iterations           | 952           |
|    time_elapsed         | 3564          |
|    total_timesteps      | 62390272      |
| train/                  |               |
|    approx_kl            | 0.00027376073 |
|    clip_fraction        | 0.0183        |
|    clip_range           | 0.0721        |
|    entropy_loss         | -0.0677       |
|    explained_variance   | 0.909         |
|    learning_rate        | 9.57e-05      |
|    loss                 | 0.0253        |
|    n_updates            | 3804          |
|    policy_gradient_loss | -0.000359     |
|    value_loss           | 0.0456        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 166           |
|    ep_rew_mean          | 10.2          |
| time/                   |               |
|    fps                  | 17504         |
|    iterations           | 953           |
|    time_elapsed         | 3568          |
|    total_timesteps      | 62455808      |
| train/                  |               |
|    approx_kl            | 0.00026086712 |
|    clip_fraction        | 0.0187        |
|    clip_range           | 0.072         |
|    entropy_loss         | -0.068        |
|    explained_variance   | 0.905         |
|    learning_rate        | 9.56e-05      |
|    loss                 | 0.0264        |
|    n_updates            | 3808          |
|    policy_gradient_loss | -0.000337     |
|    value_loss           | 0.0483        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 171           |
|    ep_rew_mean          | 10.2          |
| time/                   |               |
|    fps                  | 17503         |
|    iterations           | 954           |
|    time_elapsed         | 3572          |
|    total_timesteps      | 62521344      |
| train/                  |               |
|    approx_kl            | 0.00024800026 |
|    clip_fraction        | 0.0187        |
|    clip_range           | 0.0719        |
|    entropy_loss         | -0.0685       |
|    explained_variance   | 0.902         |
|    learning_rate        | 9.54e-05      |
|    loss                 | 0.0197        |
|    n_updates            | 3812          |
|    policy_gradient_loss | -0.000382     |
|    value_loss           | 0.0498        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 174           |
|    ep_rew_mean          | 10.3          |
| time/                   |               |
|    fps                  | 17503         |
|    iterations           | 955           |
|    time_elapsed         | 3575          |
|    total_timesteps      | 62586880      |
| train/                  |               |
|    approx_kl            | 0.00027127122 |
|    clip_fraction        | 0.0191        |
|    clip_range           | 0.0718        |
|    entropy_loss         | -0.0691       |
|    explained_variance   | 0.912         |
|    learning_rate        | 9.53e-05      |
|    loss                 | 0.0199        |
|    n_updates            | 3816          |
|    policy_gradient_loss | -0.000377     |
|    value_loss           | 0.0443        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 169          |
|    ep_rew_mean          | 9.8          |
| time/                   |              |
|    fps                  | 17504        |
|    iterations           | 956          |
|    time_elapsed         | 3579         |
|    total_timesteps      | 62652416     |
| train/                  |              |
|    approx_kl            | 0.0002378719 |
|    clip_fraction        | 0.018        |
|    clip_range           | 0.0718       |
|    entropy_loss         | -0.0698      |
|    explained_variance   | 0.919        |
|    learning_rate        | 9.51e-05     |
|    loss                 | 0.0167       |
|    n_updates            | 3820         |
|    policy_gradient_loss | -0.000297    |
|    value_loss           | 0.041        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 175          |
|    ep_rew_mean          | 10.2         |
| time/                   |              |
|    fps                  | 17501        |
|    iterations           | 957          |
|    time_elapsed         | 3583         |
|    total_timesteps      | 62717952     |
| train/                  |              |
|    approx_kl            | 0.0002600774 |
|    clip_fraction        | 0.0183       |
|    clip_range           | 0.0717       |
|    entropy_loss         | -0.068       |
|    explained_variance   | 0.911        |
|    learning_rate        | 9.49e-05     |
|    loss                 | 0.0252       |
|    n_updates            | 3824         |
|    policy_gradient_loss | -0.000332    |
|    value_loss           | 0.0444       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 169         |
|    ep_rew_mean          | 10.3        |
| time/                   |             |
|    fps                  | 17501       |
|    iterations           | 958         |
|    time_elapsed         | 3587        |
|    total_timesteps      | 62783488    |
| train/                  |             |
|    approx_kl            | 0.000300477 |
|    clip_fraction        | 0.021       |
|    clip_range           | 0.0716      |
|    entropy_loss         | -0.0693     |
|    explained_variance   | 0.9         |
|    learning_rate        | 9.48e-05    |
|    loss                 | 0.0251      |
|    n_updates            | 3828        |
|    policy_gradient_loss | -0.000381   |
|    value_loss           | 0.0506      |
-----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 165           |
|    ep_rew_mean          | 10            |
| time/                   |               |
|    fps                  | 17500         |
|    iterations           | 959           |
|    time_elapsed         | 3591          |
|    total_timesteps      | 62849024      |
| train/                  |               |
|    approx_kl            | 0.00024200027 |
|    clip_fraction        | 0.0189        |
|    clip_range           | 0.0715        |
|    entropy_loss         | -0.0686       |
|    explained_variance   | 0.907         |
|    learning_rate        | 9.46e-05      |
|    loss                 | 0.0151        |
|    n_updates            | 3832          |
|    policy_gradient_loss | -0.000373     |
|    value_loss           | 0.0468        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 174           |
|    ep_rew_mean          | 10.2          |
| time/                   |               |
|    fps                  | 17499         |
|    iterations           | 960           |
|    time_elapsed         | 3595          |
|    total_timesteps      | 62914560      |
| train/                  |               |
|    approx_kl            | 0.00023805015 |
|    clip_fraction        | 0.0177        |
|    clip_range           | 0.0714        |
|    entropy_loss         | -0.0682       |
|    explained_variance   | 0.906         |
|    learning_rate        | 9.44e-05      |
|    loss                 | 0.0251        |
|    n_updates            | 3836          |
|    policy_gradient_loss | -0.000373     |
|    value_loss           | 0.0479        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 174           |
|    ep_rew_mean          | 10.4          |
| time/                   |               |
|    fps                  | 17499         |
|    iterations           | 961           |
|    time_elapsed         | 3598          |
|    total_timesteps      | 62980096      |
| train/                  |               |
|    approx_kl            | 0.00028870825 |
|    clip_fraction        | 0.0186        |
|    clip_range           | 0.0714        |
|    entropy_loss         | -0.0693       |
|    explained_variance   | 0.911         |
|    learning_rate        | 9.43e-05      |
|    loss                 | 0.0196        |
|    n_updates            | 3840          |
|    policy_gradient_loss | -0.000365     |
|    value_loss           | 0.0449        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 173           |
|    ep_rew_mean          | 10.3          |
| time/                   |               |
|    fps                  | 17500         |
|    iterations           | 962           |
|    time_elapsed         | 3602          |
|    total_timesteps      | 63045632      |
| train/                  |               |
|    approx_kl            | 0.00029078074 |
|    clip_fraction        | 0.0193        |
|    clip_range           | 0.0713        |
|    entropy_loss         | -0.0677       |
|    explained_variance   | 0.902         |
|    learning_rate        | 9.41e-05      |
|    loss                 | 0.0204        |
|    n_updates            | 3844          |
|    policy_gradient_loss | -0.000365     |
|    value_loss           | 0.0502        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 165          |
|    ep_rew_mean          | 9.78         |
| time/                   |              |
|    fps                  | 17501        |
|    iterations           | 963          |
|    time_elapsed         | 3606         |
|    total_timesteps      | 63111168     |
| train/                  |              |
|    approx_kl            | 0.0002341386 |
|    clip_fraction        | 0.0184       |
|    clip_range           | 0.0712       |
|    entropy_loss         | -0.0684      |
|    explained_variance   | 0.902        |
|    learning_rate        | 9.4e-05      |
|    loss                 | 0.0197       |
|    n_updates            | 3848         |
|    policy_gradient_loss | -0.000295    |
|    value_loss           | 0.0494       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 174           |
|    ep_rew_mean          | 10.6          |
| time/                   |               |
|    fps                  | 17502         |
|    iterations           | 964           |
|    time_elapsed         | 3609          |
|    total_timesteps      | 63176704      |
| train/                  |               |
|    approx_kl            | 0.00022049173 |
|    clip_fraction        | 0.0179        |
|    clip_range           | 0.0711        |
|    entropy_loss         | -0.0679       |
|    explained_variance   | 0.908         |
|    learning_rate        | 9.38e-05      |
|    loss                 | 0.017         |
|    n_updates            | 3852          |
|    policy_gradient_loss | -0.000282     |
|    value_loss           | 0.0463        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 173           |
|    ep_rew_mean          | 10.5          |
| time/                   |               |
|    fps                  | 17503         |
|    iterations           | 965           |
|    time_elapsed         | 3613          |
|    total_timesteps      | 63242240      |
| train/                  |               |
|    approx_kl            | 0.00021455485 |
|    clip_fraction        | 0.0183        |
|    clip_range           | 0.071         |
|    entropy_loss         | -0.0674       |
|    explained_variance   | 0.911         |
|    learning_rate        | 9.36e-05      |
|    loss                 | 0.0174        |
|    n_updates            | 3856          |
|    policy_gradient_loss | -0.000256     |
|    value_loss           | 0.0433        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 169          |
|    ep_rew_mean          | 10.1         |
| time/                   |              |
|    fps                  | 17504        |
|    iterations           | 966          |
|    time_elapsed         | 3616         |
|    total_timesteps      | 63307776     |
| train/                  |              |
|    approx_kl            | 0.0002313058 |
|    clip_fraction        | 0.0186       |
|    clip_range           | 0.0709       |
|    entropy_loss         | -0.0671      |
|    explained_variance   | 0.898        |
|    learning_rate        | 9.35e-05     |
|    loss                 | 0.0247       |
|    n_updates            | 3860         |
|    policy_gradient_loss | -0.000254    |
|    value_loss           | 0.0521       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 171           |
|    ep_rew_mean          | 10.2          |
| time/                   |               |
|    fps                  | 17505         |
|    iterations           | 967           |
|    time_elapsed         | 3620          |
|    total_timesteps      | 63373312      |
| train/                  |               |
|    approx_kl            | 0.00020324402 |
|    clip_fraction        | 0.017         |
|    clip_range           | 0.0709        |
|    entropy_loss         | -0.0683       |
|    explained_variance   | 0.91          |
|    learning_rate        | 9.33e-05      |
|    loss                 | 0.0261        |
|    n_updates            | 3864          |
|    policy_gradient_loss | -0.000351     |
|    value_loss           | 0.0451        |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 178         |
|    ep_rew_mean          | 10.9        |
| time/                   |             |
|    fps                  | 17506       |
|    iterations           | 968         |
|    time_elapsed         | 3623        |
|    total_timesteps      | 63438848    |
| train/                  |             |
|    approx_kl            | 0.000264718 |
|    clip_fraction        | 0.0185      |
|    clip_range           | 0.0708      |
|    entropy_loss         | -0.0678     |
|    explained_variance   | 0.91        |
|    learning_rate        | 9.32e-05    |
|    loss                 | 0.0244      |
|    n_updates            | 3868        |
|    policy_gradient_loss | -0.000324   |
|    value_loss           | 0.045       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 171          |
|    ep_rew_mean          | 10.2         |
| time/                   |              |
|    fps                  | 17506        |
|    iterations           | 969          |
|    time_elapsed         | 3627         |
|    total_timesteps      | 63504384     |
| train/                  |              |
|    approx_kl            | 0.0002195987 |
|    clip_fraction        | 0.017        |
|    clip_range           | 0.0707       |
|    entropy_loss         | -0.0665      |
|    explained_variance   | 0.919        |
|    learning_rate        | 9.3e-05      |
|    loss                 | 0.0178       |
|    n_updates            | 3872         |
|    policy_gradient_loss | -0.000315    |
|    value_loss           | 0.0408       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 168           |
|    ep_rew_mean          | 9.78          |
| time/                   |               |
|    fps                  | 17508         |
|    iterations           | 970           |
|    time_elapsed         | 3630          |
|    total_timesteps      | 63569920      |
| train/                  |               |
|    approx_kl            | 0.00026176788 |
|    clip_fraction        | 0.02          |
|    clip_range           | 0.0706        |
|    entropy_loss         | -0.0687       |
|    explained_variance   | 0.905         |
|    learning_rate        | 9.28e-05      |
|    loss                 | 0.0268        |
|    n_updates            | 3876          |
|    policy_gradient_loss | -0.000293     |
|    value_loss           | 0.048         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 165           |
|    ep_rew_mean          | 10.1          |
| time/                   |               |
|    fps                  | 17509         |
|    iterations           | 971           |
|    time_elapsed         | 3634          |
|    total_timesteps      | 63635456      |
| train/                  |               |
|    approx_kl            | 0.00022974442 |
|    clip_fraction        | 0.0181        |
|    clip_range           | 0.0705        |
|    entropy_loss         | -0.0688       |
|    explained_variance   | 0.901         |
|    learning_rate        | 9.27e-05      |
|    loss                 | 0.0226        |
|    n_updates            | 3880          |
|    policy_gradient_loss | -0.000375     |
|    value_loss           | 0.0501        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 179           |
|    ep_rew_mean          | 11            |
| time/                   |               |
|    fps                  | 17510         |
|    iterations           | 972           |
|    time_elapsed         | 3637          |
|    total_timesteps      | 63700992      |
| train/                  |               |
|    approx_kl            | 0.00025249328 |
|    clip_fraction        | 0.0197        |
|    clip_range           | 0.0705        |
|    entropy_loss         | -0.0673       |
|    explained_variance   | 0.9           |
|    learning_rate        | 9.25e-05      |
|    loss                 | 0.0327        |
|    n_updates            | 3884          |
|    policy_gradient_loss | -0.00031      |
|    value_loss           | 0.0511        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 165           |
|    ep_rew_mean          | 9.88          |
| time/                   |               |
|    fps                  | 17511         |
|    iterations           | 973           |
|    time_elapsed         | 3641          |
|    total_timesteps      | 63766528      |
| train/                  |               |
|    approx_kl            | 0.00026775227 |
|    clip_fraction        | 0.0187        |
|    clip_range           | 0.0704        |
|    entropy_loss         | -0.0683       |
|    explained_variance   | 0.912         |
|    learning_rate        | 9.23e-05      |
|    loss                 | 0.0158        |
|    n_updates            | 3888          |
|    policy_gradient_loss | -0.000313     |
|    value_loss           | 0.0435        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 168           |
|    ep_rew_mean          | 10.1          |
| time/                   |               |
|    fps                  | 17512         |
|    iterations           | 974           |
|    time_elapsed         | 3644          |
|    total_timesteps      | 63832064      |
| train/                  |               |
|    approx_kl            | 0.00022241237 |
|    clip_fraction        | 0.0177        |
|    clip_range           | 0.0703        |
|    entropy_loss         | -0.0674       |
|    explained_variance   | 0.909         |
|    learning_rate        | 9.22e-05      |
|    loss                 | 0.0191        |
|    n_updates            | 3892          |
|    policy_gradient_loss | -0.000324     |
|    value_loss           | 0.046         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 165           |
|    ep_rew_mean          | 9.95          |
| time/                   |               |
|    fps                  | 17509         |
|    iterations           | 975           |
|    time_elapsed         | 3649          |
|    total_timesteps      | 63897600      |
| train/                  |               |
|    approx_kl            | 0.00024422802 |
|    clip_fraction        | 0.0188        |
|    clip_range           | 0.0702        |
|    entropy_loss         | -0.0663       |
|    explained_variance   | 0.91          |
|    learning_rate        | 9.2e-05       |
|    loss                 | 0.024         |
|    n_updates            | 3896          |
|    policy_gradient_loss | -0.000331     |
|    value_loss           | 0.0454        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 172           |
|    ep_rew_mean          | 10.5          |
| time/                   |               |
|    fps                  | 17506         |
|    iterations           | 976           |
|    time_elapsed         | 3653          |
|    total_timesteps      | 63963136      |
| train/                  |               |
|    approx_kl            | 0.00025200864 |
|    clip_fraction        | 0.0183        |
|    clip_range           | 0.0701        |
|    entropy_loss         | -0.068        |
|    explained_variance   | 0.907         |
|    learning_rate        | 9.19e-05      |
|    loss                 | 0.0245        |
|    n_updates            | 3900          |
|    policy_gradient_loss | -0.000298     |
|    value_loss           | 0.047         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 166           |
|    ep_rew_mean          | 9.85          |
| time/                   |               |
|    fps                  | 17504         |
|    iterations           | 977           |
|    time_elapsed         | 3657          |
|    total_timesteps      | 64028672      |
| train/                  |               |
|    approx_kl            | 0.00023685183 |
|    clip_fraction        | 0.0184        |
|    clip_range           | 0.07          |
|    entropy_loss         | -0.0676       |
|    explained_variance   | 0.904         |
|    learning_rate        | 9.17e-05      |
|    loss                 | 0.0239        |
|    n_updates            | 3904          |
|    policy_gradient_loss | -0.000339     |
|    value_loss           | 0.0487        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 166           |
|    ep_rew_mean          | 9.71          |
| time/                   |               |
|    fps                  | 17504         |
|    iterations           | 978           |
|    time_elapsed         | 3661          |
|    total_timesteps      | 64094208      |
| train/                  |               |
|    approx_kl            | 0.00025545273 |
|    clip_fraction        | 0.0187        |
|    clip_range           | 0.07          |
|    entropy_loss         | -0.0677       |
|    explained_variance   | 0.898         |
|    learning_rate        | 9.15e-05      |
|    loss                 | 0.0163        |
|    n_updates            | 3908          |
|    policy_gradient_loss | -0.000405     |
|    value_loss           | 0.0523        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 165           |
|    ep_rew_mean          | 9.75          |
| time/                   |               |
|    fps                  | 17503         |
|    iterations           | 979           |
|    time_elapsed         | 3665          |
|    total_timesteps      | 64159744      |
| train/                  |               |
|    approx_kl            | 0.00027205725 |
|    clip_fraction        | 0.019         |
|    clip_range           | 0.0699        |
|    entropy_loss         | -0.0681       |
|    explained_variance   | 0.902         |
|    learning_rate        | 9.14e-05      |
|    loss                 | 0.0287        |
|    n_updates            | 3912          |
|    policy_gradient_loss | -0.000355     |
|    value_loss           | 0.0499        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 167           |
|    ep_rew_mean          | 10.2          |
| time/                   |               |
|    fps                  | 17501         |
|    iterations           | 980           |
|    time_elapsed         | 3669          |
|    total_timesteps      | 64225280      |
| train/                  |               |
|    approx_kl            | 0.00022455824 |
|    clip_fraction        | 0.017         |
|    clip_range           | 0.0698        |
|    entropy_loss         | -0.0688       |
|    explained_variance   | 0.908         |
|    learning_rate        | 9.12e-05      |
|    loss                 | 0.0217        |
|    n_updates            | 3916          |
|    policy_gradient_loss | -0.000339     |
|    value_loss           | 0.0463        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 172           |
|    ep_rew_mean          | 10.5          |
| time/                   |               |
|    fps                  | 17501         |
|    iterations           | 981           |
|    time_elapsed         | 3673          |
|    total_timesteps      | 64290816      |
| train/                  |               |
|    approx_kl            | 0.00022777755 |
|    clip_fraction        | 0.0183        |
|    clip_range           | 0.0697        |
|    entropy_loss         | -0.0662       |
|    explained_variance   | 0.913         |
|    learning_rate        | 9.1e-05       |
|    loss                 | 0.022         |
|    n_updates            | 3920          |
|    policy_gradient_loss | -0.000337     |
|    value_loss           | 0.0442        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 171           |
|    ep_rew_mean          | 10.3          |
| time/                   |               |
|    fps                  | 17501         |
|    iterations           | 982           |
|    time_elapsed         | 3677          |
|    total_timesteps      | 64356352      |
| train/                  |               |
|    approx_kl            | 0.00025805162 |
|    clip_fraction        | 0.0188        |
|    clip_range           | 0.0696        |
|    entropy_loss         | -0.0671       |
|    explained_variance   | 0.898         |
|    learning_rate        | 9.09e-05      |
|    loss                 | 0.017         |
|    n_updates            | 3924          |
|    policy_gradient_loss | -0.000347     |
|    value_loss           | 0.0509        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 173           |
|    ep_rew_mean          | 10.5          |
| time/                   |               |
|    fps                  | 17501         |
|    iterations           | 983           |
|    time_elapsed         | 3680          |
|    total_timesteps      | 64421888      |
| train/                  |               |
|    approx_kl            | 0.00024199858 |
|    clip_fraction        | 0.0189        |
|    clip_range           | 0.0696        |
|    entropy_loss         | -0.0677       |
|    explained_variance   | 0.903         |
|    learning_rate        | 9.07e-05      |
|    loss                 | 0.0225        |
|    n_updates            | 3928          |
|    policy_gradient_loss | -0.000365     |
|    value_loss           | 0.049         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 169           |
|    ep_rew_mean          | 10            |
| time/                   |               |
|    fps                  | 17502         |
|    iterations           | 984           |
|    time_elapsed         | 3684          |
|    total_timesteps      | 64487424      |
| train/                  |               |
|    approx_kl            | 0.00023886791 |
|    clip_fraction        | 0.0192        |
|    clip_range           | 0.0695        |
|    entropy_loss         | -0.0679       |
|    explained_variance   | 0.906         |
|    learning_rate        | 9.06e-05      |
|    loss                 | 0.0189        |
|    n_updates            | 3932          |
|    policy_gradient_loss | -0.000354     |
|    value_loss           | 0.0476        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 167           |
|    ep_rew_mean          | 9.81          |
| time/                   |               |
|    fps                  | 17502         |
|    iterations           | 985           |
|    time_elapsed         | 3688          |
|    total_timesteps      | 64552960      |
| train/                  |               |
|    approx_kl            | 0.00020449434 |
|    clip_fraction        | 0.0168        |
|    clip_range           | 0.0694        |
|    entropy_loss         | -0.0672       |
|    explained_variance   | 0.911         |
|    learning_rate        | 9.04e-05      |
|    loss                 | 0.0156        |
|    n_updates            | 3936          |
|    policy_gradient_loss | -0.000302     |
|    value_loss           | 0.0438        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 166           |
|    ep_rew_mean          | 10            |
| time/                   |               |
|    fps                  | 17502         |
|    iterations           | 986           |
|    time_elapsed         | 3691          |
|    total_timesteps      | 64618496      |
| train/                  |               |
|    approx_kl            | 0.00022255184 |
|    clip_fraction        | 0.0191        |
|    clip_range           | 0.0693        |
|    entropy_loss         | -0.0683       |
|    explained_variance   | 0.907         |
|    learning_rate        | 9.02e-05      |
|    loss                 | 0.0217        |
|    n_updates            | 3940          |
|    policy_gradient_loss | -0.000389     |
|    value_loss           | 0.047         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 171           |
|    ep_rew_mean          | 10.4          |
| time/                   |               |
|    fps                  | 17502         |
|    iterations           | 987           |
|    time_elapsed         | 3695          |
|    total_timesteps      | 64684032      |
| train/                  |               |
|    approx_kl            | 0.00021728931 |
|    clip_fraction        | 0.0175        |
|    clip_range           | 0.0692        |
|    entropy_loss         | -0.0659       |
|    explained_variance   | 0.909         |
|    learning_rate        | 9.01e-05      |
|    loss                 | 0.0129        |
|    n_updates            | 3944          |
|    policy_gradient_loss | -0.000252     |
|    value_loss           | 0.0464        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 173           |
|    ep_rew_mean          | 10.5          |
| time/                   |               |
|    fps                  | 17503         |
|    iterations           | 988           |
|    time_elapsed         | 3699          |
|    total_timesteps      | 64749568      |
| train/                  |               |
|    approx_kl            | 0.00020748218 |
|    clip_fraction        | 0.0182        |
|    clip_range           | 0.0691        |
|    entropy_loss         | -0.0665       |
|    explained_variance   | 0.91          |
|    learning_rate        | 8.99e-05      |
|    loss                 | 0.0309        |
|    n_updates            | 3948          |
|    policy_gradient_loss | -0.000363     |
|    value_loss           | 0.0446        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 172           |
|    ep_rew_mean          | 10.3          |
| time/                   |               |
|    fps                  | 17503         |
|    iterations           | 989           |
|    time_elapsed         | 3702          |
|    total_timesteps      | 64815104      |
| train/                  |               |
|    approx_kl            | 0.00025331147 |
|    clip_fraction        | 0.0193        |
|    clip_range           | 0.0691        |
|    entropy_loss         | -0.0654       |
|    explained_variance   | 0.912         |
|    learning_rate        | 8.97e-05      |
|    loss                 | 0.0185        |
|    n_updates            | 3952          |
|    policy_gradient_loss | -0.000276     |
|    value_loss           | 0.0438        |
-------------------------------------------
------------------------------------------
